lfq_intensity_lean_1	lfq_intensity_lean_2	lfq_intensity_lean_3	lfq_intensity_lean_4	lfq_intensity_ob_1	lfq_intensity_ob_2	lfq_intensity_ob_3	lfq_intensity_ob_4
Sptbn1	32.680488477473	32.7597321773001	32.823446791867	32.9610035197866	33.1089697368318	32.9094478070402	33.056444726848	32.9810764877337
Thrsp	30.927190953968	30.814899403262	31.6543420331518	31.4479147140847	31.9772414743712	32.2451024657453	31.9945426567887	31.9373331847627
Sprr1a	22.0019250989675	21.6877423822989	22.2065792704732	23.7561279939675	31.9179299359272	32.4449528461913	31.3867892546341	30.830212163458
Tspan7	27.6748603995025	27.3962267468463	27.5318014533631	28.0877008683375	27.3465430356267	27.6820081503946	23.2964052177679	27.535591555136
Tgoln1;Tgoln2	27.8972389180292	27.6560373979627	27.5822909325828	28.3942848145813	28.355124208163	27.6233227905338	28.1731220172968	28.0393245095973
Trim28	30.855663831489	30.8717226998215	30.893270210713	31.6320311625814	31.0247001717984	30.5539358875823	30.6952224727689	30.7368253255148
Tsn	29.1779218451198	29.396732837921	29.072839307145	28.4167489786837	28.5235829844144	27.6504625387974	29.6695386968145	29.9589399946474
Tfrc	26.7800566175515	26.8062919825838	26.9211949356885	28.2851089840134	27.4832074277919	27.2877932134492	26.7788023388098	27.2861903749674
Snrnp70	29.3281205552476	29.2651771774456	29.2695170192758	29.2510959191298	28.9679434966839	29.2328632191167	29.8263967760953	29.3761687962376
Supt6h	27.3320395754274	27.0984763495736	27.2936492760511	26.1628916136543	24.10587080945	25.0858072941901	26.6842701171888	26.7314046667507
Zpr1	28.328830227909	28.5281180158391	28.457262792545	28.8182121595698	28.7903173985827	28.8942409678112	28.497661621912	28.3470980034648
Dbnl	30.4165517060941	30.629306919507	30.4080702416415	30.3833950568187	30.5828976034747	31.1435545562896	30.574776812896	30.2235898425207
Sh3gl1	28.2720605973366	27.9124599473315	27.9070041573676	24.3115458758536	27.3224601592795	27.9676881014938	28.4916768958216	27.8089688226098
Ostf1	29.4172646997262	29.4446122036533	29.4816441490954	26.351478316705	27.9266641146749	29.160321962325	29.8655996801452	29.4235392105213
Ndufa4	32.798789061562	32.9928140464468	32.8161550035735	32.9958412180281	32.5126010354773	32.9176385547423	32.9154258880669	32.8206980763774
Cstb	30.8351587734722	30.8380599715544	30.9844347335229	29.6469018642193	30.9455267028185	30.4618193565135	31.6516088776969	31.6511594160442
Ndrg1	27.0367480165168	27.7362321271542	27.8354093938429	28.1778602458015	27.9203536645406	27.5836215403401	27.4252902369128	27.845813329553
Fkbp3	29.7497091620551	29.9853984843494	30.0359186693438	30.2420960452542	29.4550000721664	29.6809825507745	29.5340449814271	30.4974342319107
Eif4g2	30.71694725519	30.4132134901568	30.3283676956374	31.0908894227428	30.8750224322875	31.0624098000752	30.4366244304612	30.6398679175032
Ugt1a9;Ugt1a10	28.8408607467966	29.8876969812033	29.5079492196516	28.0142808766476	29.3812008000248	28.402072251509	30.1452388620016	30.5839875572747
Vat1	29.4238787800234	29.6442595792601	29.5355367755643	28.9217317731734	28.8879743955146	29.3265843855302	30.4516469621264	30.1058475532253
Zyx	27.6540194459902	27.6233935636289	27.8485709019562	28.7472775390121	29.340535930965	29.548625328621	27.7350876266847	27.8888232790975
Ppp3r1	25.607260599783	25.5069915142163	25.6659812874216	26.5391509822146	24.5575509959229	25.3345667187952	26.2250788610076	25.5162991805087
Commd3	26.9962537053955	27.4638790156435	27.151886887468	27.1938384844504	27.621038526998	27.2837069722368	27.6192415633094	26.9958582038633
Mapk3	27.1610497231567	27.0912343259875	27.3485112750976	26.7265761502208	27.5690300002409	28.3058194882056	28.1626686968606	27.5880862868392
Nup62	27.5472450250352	27.3253500887947	27.1379360699897	26.698129232514	26.9518861253057	26.925714842711	27.5751553118632	27.3094898028906
Ces3a	34.6395619117575	34.664802419811	34.576861505917	33.735930521626	32.9886383950059	32.8930570755389	32.0998807322712	33.00671035933
Ugt1a1	33.736239783302	34.1921549250286	34.0575163340332	32.1046560188913	31.376793888846	32.0252524769471	33.3759387283031	33.6514937858501
Sdpr	29.3510522784294	28.9733428109586	29.0589219331032	30.2347101346094	29.9363465620673	30.485914968407	29.7880923257592	29.4722117776809
Inadl	25.6723062104864	25.1204637486711	25.7025486055604	25.0638777863661	25.4902154632546	26.7738110986897	25.8331611788568	26.0101080217806
Crk	29.2809076727565	29.1312555219875	29.0629950370759	29.2346011667883	29.4860995732414	29.3434928390472	28.9899270338223	28.9692414151174
Maoa	28.6969015421694	28.4011173876599	28.5406534023536	28.7333782555836	28.3927562796256	28.9740215001088	28.9147844391218	29.2763165655201
Btf3	30.9999913214683	31.0932471791335	30.8509995639507	30.9132111661674	31.1123791576594	31.2364042337192	29.6924934288911	30.9395510624231
Aga	28.101337953293	27.9976595188754	27.6796423950353	28.1515615208961	28.5141996787931	29.1993937788807	28.8514449210826	28.1671790367824
Cdk6	27.5062259161462	27.6267661259465	27.4840605360341	27.9498559838084	28.2217260768643	28.8975730007576	27.9483017613207	27.8634484319923
Ifit1	25.5715592843368	25.7966186105852	25.9018470993445	25.9934388691359	25.4064235339577	26.2607935119062	25.4487650638567	24.9504481902776
Surf4	29.1520192991662	29.809773435867	28.9685927137684	27.3199208078641	28.0759472293293	28.4690441199454	30.1612024243904	30.6274068977374
Sqstm1	28.6022504127276	28.5230479129162	28.5542019638048	28.2846632934637	29.3383955350354	27.9418804457725	28.9452824771262	28.7070761951361
Ifit3;I830012O16Rik	26.4414002742233	26.729765205018	26.3173203126187	27.1145443026465	26.9810518802122	27.3605900660276	25.9799523681208	26.7863132096448
Rgn	35.5500671662605	35.4738856142824	35.5274580807042	35.8832326763024	34.8854427994411	34.909151941237	34.7067254912887	34.9027118315585
Fkbp5	28.931591896382	29.0122740333606	28.6368714182805	29.3453263677429	29.6473135180056	29.451636516318	29.1116434052645	28.6493376490768
Hspe1	33.9537144127972	34.1232053030242	33.7065086753308	34.213265404519	33.843123062436	34.4324587207197	34.2030524451206	33.7572242662897
Sord	35.2190045257781	35.1665953092883	35.1030933640689	34.0538335414602	34.4020998416124	35.1249021759794	35.0889186979082	34.9735938757802
Atp7b	26.5616130146152	26.5220215456708	26.3514111267393	26.5957855108684	27.6918283001179	27.8229929838479	27.0698168027385	26.9138941884489
Cyp2c29	33.8359942097661	34.4029480585046	33.8882110215225	32.9943140771877	32.4193760804074	31.8444276414743	34.0990393914816	33.1295267413463
Cyp3a11	33.5438983218048	33.2025618435063	33.4509123919322	33.3716035012531	33.0897456541228	32.8106974715984	33.3740282427511	33.7396046707712
Cyp4b1	29.2533952506466	28.6820402176748	29.0149821533689	29.418301090286	28.8655683364151	28.8453276744486	28.4458188789988	28.890175595192
Cyp3a13	31.9563990251561	32.4532901305363	31.778791947852	31.4320934896658	31.1729756226461	30.4029776398692	31.2491058805026	31.5657243720474
Gstt1	32.5101997853565	32.4835461384438	32.3260446462941	31.7391461479835	32.1683544092171	31.7959248491581	31.6927710239083	32.9863385420882
Hist1h2bc;Hist1h2bh;Hist2h2bb;Hist1h2bm	35.3089741918747	35.3165430103412	35.3207401911479	35.8333165842184	35.8611627098026	35.6967872387521	35.540509926226	35.5429437863324
Cyp7a1	26.8754444822478	26.6093984933013	26.9320898480991	26.4654761594224	26.0815470149051	25.2684507370892	25.9765638227684	25.7109706140983
Top2b	29.9475206093548	30.0500181009749	30.1738876697039	30.4509940433134	30.1404850990537	30.1756429540815	29.7891520480469	29.6814376909974
Tpp2	32.1204926709029	31.8852970851316	32.145673605217	32.0610314057508	31.9773981662618	32.2822884813667	31.9109834906993	32.0318038273979
Gk;Gyk	32.6831265292489	32.4411700235995	32.6246920077421	32.1685202658454	32.848956232134	32.9363997555984	33.3915371924379	33.4293113728321
Guk1	29.7025360379474	29.5449516311267	29.2650230272454	29.8965553504036	29.5601253227367	29.903616529078	29.4900252488438	29.5999152108425
Gpd2	31.8544958603806	31.9166574270408	32.1355101114754	30.3714018823927	32.3636788253218	32.2327604439789	32.9073397911902	33.1110917276591
Nqo1	25.9143168615635	25.7023913313688	26.1427826917079	25.7415053843486	28.9506503315802	29.5589974832581	30.1712472964929	29.5131825459016
Srm	29.6698265869256	30.0904482727304	29.7573115898104	30.4390115515469	28.5034555589248	28.4738075510029	28.9498036556572	28.9071660090564
St6gal1	26.5814705981003	27.1266646624296	26.8464650059668	26.8065335562231	26.3203097970628	26.5948428589962	27.4745150161991	27.0944959783055
Azgp1	29.6118178151367	29.4504873164066	29.684357120431	29.5391247629371	29.099667946556	27.9793866076961	28.830058355301	29.310797136385
Vcl	33.4897977045466	33.4491708793029	33.445329790691	33.3628815242011	33.5389012803711	33.664606053516	33.3521515684413	33.2084174656564
Gart	31.1242896472515	30.9643777317274	31.1653720998815	31.1043893996136	30.8417824164227	30.6076658318647	30.6940027323242	30.3890591666471
Retsat	31.6453409511206	31.6698597927361	31.683517740881	31.1709197053921	31.30071788238	31.603703102067	32.1280516604195	32.5129739294345
Ptpmt1	28.7909176229274	29.1607472530811	28.8588217085645	28.4510097181732	28.7784717905871	28.1972471327222	29.0892066755442	29.1695475473564
Sptbn2	32.5641397958967	32.6023811255281	32.423597067306	32.4642780350247	32.0081834471381	31.815494856324	31.936820483981	32.1273917174493
Galk2	28.2209569422869	28.6809562864264	28.5784509847679	28.0524604155188	28.3013984600385	28.3974417274112	28.1804293409781	28.7496350164858
Cdk13	26.3035260619709	26.5267819775072	26.0333896868646	26.9598378399089	26.9042745261451	27.3408275555008	26.9345564855678	25.8296937090154
Fgd6	24.6832927097749	25.0899235396167	24.8547582251606	24.9501774385081	25.1851988675827	24.9737512614708	24.4765874924468	23.7325347704203
Kiaa1161	27.4528342912763	27.2838313002775	27.2463144651884	26.8683334414683	27.1789184029605	26.9676190294419	27.9073818773605	27.3052307706795
Isy1	26.0131527712524	26.0640628279857	26.3057874178084	26.4264851765761	25.9195156330238	25.2326983181606	26.1745879679461	25.3873387241041
Fam208a	25.4654342321423	24.429716137673	24.4432827698619	24.2206778293336	24.5084923238252	24.5981555711483	25.368059956591	24.2119801034767
Hbs1l	28.7432545694804	29.1220364002785	28.7983744942517	28.3281293383527	28.346099202193	28.4460447689529	28.7754448759044	28.6921804945948
Ehbp1	24.9497277336597	25.001917576783	25.0537477402785	25.5072816088405	25.1852694121103	25.576507376578	25.4693743642716	25.4794895990894
Ltn1	28.9940674714227	28.7501555291471	28.88400275955	29.5389216531881	29.3251288349696	28.6195220913779	29.2751484057732	28.8340454064826
Swap70	27.3770416567933	26.9598605778651	27.5099094899661	27.9654255794773	27.6995921240887	27.6244854265344	28.2156963807574	27.5356706333606
Cdc5l	29.5119760342733	29.7966361362698	29.7415305107895	29.0971209449648	28.8140310785189	28.74413155765	29.2075728294454	28.9833281664128
Gbf1	29.5291412451465	29.5548091913235	29.3858320766314	29.4758056857986	29.4020125163693	29.5203357045994	29.0159220393335	28.8996050875354
Larp4b	28.3768701693417	28.5943060467439	28.5826557875518	29.4624608353009	28.1345193508672	29.3883333711898	28.3433495749007	28.0427265141913
FAM120A	31.110239556169	31.3927595514966	31.2253568794836	31.3754234459432	31.483698326539	30.5220485022627	31.3834386762605	31.1126708478402
Nop58	30.0991562589377	29.9370908534013	30.159494869006	30.5909144352364	30.2283949844226	30.0914910978618	29.9209784552739	29.6484778330866
Lemd2	25.7819069791842	25.6400737943417	25.8617836690632	25.5229347956498	26.3856651370469	26.4329231820539	26.0860836917933	25.921118643117
Enpp3	27.8493466730665	27.8378066552677	27.5601850274594	28.0793571834835	27.440430593506	27.9892384810249	27.2211983260611	27.0976031007171
Slc25a23	30.5555901227457	30.8371634547806	30.5254679991391	29.3773890149068	29.8360915057876	29.8835116127382	30.4961000071848	30.5660730407254
Scap	26.223651215189	25.6555486749104	26.251313448312	25.9744666295841	25.8339079445118	24.7911784264637	25.3957851917089	25.4824274416195
Nomo1	31.923662224048	31.7986784730783	31.9809613578796	30.890199365223	31.4004409749426	31.6390354960637	31.8860146274116	31.8601291641116
Prdx6	35.0174511140432	35.1657341993615	35.0219373256021	34.5668614161573	34.9327277057831	34.4295128009238	34.8848270425233	35.2133025552655
Kdsr	27.6976546287971	27.3586118228538	27.7366538506567	27.14469396952	28.9956459968362	28.6064424244809	27.8185232954146	28.3303446919778
Zfp219	25.224311596514	24.9758116261328	25.0495457206827	25.051008751554	25.0696112187458	25.2890313848273	25.1392393738597	24.7429530186688
Tpm4	29.8231387559591	30.0014882198884	29.8336525647758	30.1824583941452	30.9315830348267	31.0918030926904	30.8254678482302	30.4199982865468
Cltb	31.2889909818702	30.9361023917901	30.6497955257131	31.8143040659238	31.7747732681933	30.8114784108918	31.5342507265482	31.3694083533225
Slc25a47	26.083216179233	26.7444340699613	26.3312143729101	26.3945544346858	26.4145744687881	25.1370764580164	26.2846141844627	26.2727578280324
Exoc3	27.2136096683074	27.0999850438243	27.1723681593441	27.992248034855	27.6576286161795	27.2022176177098	26.7760544862956	27.1247459573589
Nipbl	26.2969311603006	26.3840686421493	25.4193817499799	26.6098946047097	26.1844322155419	26.6136199097949	25.4909478018722	26.1757961888218
Pdcd11	27.6285210821068	27.7645494060814	27.722025915289	27.5376325817792	27.3348688710042	27.6264855420296	27.7435640293039	27.4011059310732
Npepl1	29.4277093441817	29.9206029163318	30.0523891181546	28.701839279704	27.295771201726	26.8870889473123	28.9571821234613	30.0773125049109
Dusp23	28.0666697275562	28.3316393290652	28.3205593956907	29.0238013282243	29.0667417537137	29.3954874968102	28.9583696143176	28.5887795583971
Rraga;Rragb	25.6877504657649	25.6875544895294	25.5653520666354	27.0900908948528	23.3110923202887	24.3434073770089	26.7478842509129	26.0716953955825
U2surp	28.5210935847958	28.3759486956974	28.3029214254465	28.7178751680545	28.2374091885875	28.2056311800568	27.7559866852293	28.1093522107009
Helb	24.5994005727007	24.7441201050794	24.6447043337829	25.3433522790365	25.0153303744407	24.5408195832286	24.5572462232106	25.0617924645056
Rprd2	26.3660907154257	26.5862862045757	26.5232464434131	26.4132196273873	26.4215137642301	26.811358794231	25.9952494083932	26.1074109303598
Sec24d	31.0572324534509	31.2250497666924	31.2406445636373	31.4272356396967	31.2523454628152	31.6383238484854	31.4363465540825	31.465275813565
Szrd1	28.9148523718532	28.7107913511888	28.4179271958772	29.5296837254957	28.6914995976835	29.1841191510108	29.0083906513637	28.4605308750252
Dnajc8	28.430559337647	27.4621187340028	27.8688156414403	28.7827528595755	28.9844781639188	29.2730537545828	28.5478634549485	28.2832355634055
Snx1	28.9969801158895	29.3636397585033	29.5001449524977	29.2409885600301	28.8043189830575	29.0174877763114	28.7387764951841	28.6117820933927
Zc3h11a	27.605108686015	27.7417049839959	27.6307903773648	28.3268313236498	27.8488801359326	27.4863418763105	27.3310867025331	27.3788940506039
Skiv2l	28.9145003383952	28.9927352819323	29.0768995693656	28.8931239927937	29.1998303438298	29.2319351692047	29.1362226336663	28.9064300945272
Sri	30.1741875611174	30.4450917143793	30.3940550349889	30.1688746932387	30.5137123183728	30.1242945785551	30.1485473942524	30.1605099094767
Ppp2r2a	28.1061719954607	28.1435455409839	28.1409858316566	28.7515295826902	28.7616635046801	28.4006808978696	28.4303846185042	28.6665983086322
Heatr6	25.9293138416549	25.4883929561602	25.5795877544063	26.0750517269795	26.8555845267246	25.5751914083323	26.0943552701456	26.477284591576
Ankle2	26.2448480058787	26.0563990196305	26.1246821042549	26.8656158985545	27.1388161040433	26.9827332991573	26.4559790505407	26.1834449034935
Exoc1	27.0336232670906	27.0213053049474	26.9972236968604	26.3838221936398	26.6728849607396	27.1679455372643	26.9562250887926	26.6220514586443
Tnpo3	28.2405496477354	28.1923264839038	28.3139204637303	28.7564404036681	28.1296525414656	28.5682828020073	27.5342635702986	27.9371979894755
Bckdhb	31.1937726264997	31.2944578010537	31.3398092198583	29.8719309638476	30.1583691625099	29.5342338679837	30.89530116911	31.6210613639799
Snrnp200	30.8058270113652	30.9407396169201	30.8250303921901	30.4581537168321	30.1582580752918	30.2879938049555	30.288716368064	30.3289160729844
Abcf1	30.3830767616826	30.0490348922201	30.0894564795513	30.7062925718125	30.101610621222	30.1181579805772	30.0623952784794	29.8332052956995
Rrp12	26.8955227691896	26.8352878275768	26.8433987847492	24.6427233045502	27.4832074277919	26.9161288304821	26.4328163137647	26.9314070432434
Fxr2	27.4224158960975	27.47572604064	27.5808178585481	28.1461274917182	27.2593414913667	27.7208077593198	27.2745908452093	27.4031871717522
Smchd1	25.8094783391721	26.1367696794023	26.1510746462529	26.8064201796588	26.4000331337201	26.7311747943335	26.2678102194835	26.534544578779
